name,highway,lat,lon,length_m,n_nodes
碧沙北路,tertiary,22.67495,114.30783,50.0,5
碧沙北路,tertiary,22.67461,114.3078,23.0,2
坪山大道,trunk,22.68066,114.32313,51.6,2
锦龙大道,primary,22.68081,114.32334,15.1,2
锦龙大道,secondary,22.68751,114.32036,619.8,9
锦龙大道,primary,22.68063,114.32287,15.0,2
坪山大道,trunk,22.67758,114.31531,391.5,5
坪山大道,trunk,22.68195,114.32619,624.7,13
比亚迪路,secondary,22.68084,114.34664,1786.8,34
坪山大道,trunk,22.6851,114.33241,14.3,2
比亚迪路,secondary,22.68518,114.3324,14.9,2
坪山大道,trunk,22.6875,114.33452,641.7,6
坪山大道,trunk,22.68518,114.33229,15.5,2
东纵路,primary,22.69065,114.33657,46.5,4
东纵路,primary,22.69039,114.33683,16.1,2
坪山大道,trunk,22.68754,114.33434,637.2,6
坪山大道,trunk,22.6904,114.33693,12.3,2
东纵路,primary,22.69026,114.33708,41.2,2
坪山大道,trunk,22.69117,114.33731,121.2,2
坪山大道,trunk,22.69056,114.33702,26.8,2
龙坪路,secondary,22.69951,114.34174,11.8,2
坪山大道,trunk,22.71327,114.34796,1905.3,28
龙坪路,secondary,22.69781,114.34517,1016.7,26
坪山大道,trunk,22.69965,114.34175,30.8,4
龙坪路,secondary,22.7033,114.33595,1253.8,28
坪山大道,trunk,22.69945,114.34164,19.8,2
嘉圳岭北路,tertiary,22.67576,114.3161,1699.3,23
南坪东大道,primary,22.67063,114.3522,617.8,7
湖南路,secondary,22.60002,114.11529,380.3,13
深云西五路,tertiary,22.55509,113.98266,180.6,15
深云西四路,tertiary,22.55551,113.98181,163.0,2
安托山六路,tertiary,22.54991,114.00404,815.1,21
侨香五道,tertiary,22.55324,114.00417,604.7,6
屏廈路 Ping Ha Road,tertiary,22.44253,114.01115,14.2,5
上屋大道,tertiary,22.68415,113.92948,40.7,10
上屋大道,tertiary,22.68702,113.93097,1018.4,25
宝石南路,primary,22.68393,113.92954,12.0,2
宝石西路,primary,22.68613,113.92475,357.5,9
宝石西路,primary,22.6839,113.9295,9.9,2
宝石南路,primary,22.68336,113.92924,113.6,4
南坪快速,trunk,22.66485,114.26706,77.6,2
,tertiary,22.50672,114.12712,17.4,3
龍琛路 Lung Sum Avenue,tertiary,22.50304,114.12913,104.9,11
大窩東支路 Tai Wo Service Road East,tertiary,22.48462,114.15298,75.3,5
沈海高速 深岑高速,motorway,22.67255,113.93892,42.1,2
沈海高速 深岑高速,motorway,22.67482,113.94237,915.5,9
沈海高速 深岑高速,motorway,22.67267,113.93883,40.2,2
沈海高速 深岑高速,motorway,22.66459,113.92647,2530.3,23
守珍街,tertiary,22.69425,114.12135,111.5,2
平湖建设路,tertiary,22.69536,114.12908,525.8,6
力元路,tertiary,22.70049,114.12248,60.4,6
平安大道,tertiary,22.69553,114.12209,56.4,3
东深公路,trunk,22.67917,114.15268,204.7,3
东深公路,trunk,22.68004,114.15364,14.9,2
东深公路,trunk,22.68222,114.15623,669.7,7
东深公路,trunk,22.68002,114.15372,14.9,2
科泰路,secondary,22.73987,113.95206,2646.9,73
凤恩路,tertiary,22.74153,113.95166,554.3,7
丰成路,secondary,22.73117,113.95251,473.9,17
黄塘线,tertiary,22.61789,113.84951,237.4,3
同仁路,tertiary,22.73089,113.92032,81.4,4
同仁路,tertiary,22.73018,113.91396,1129.0,12
元玲路,tertiary,22.6548,114.49435,194.9,6
石鼓墩路,secondary,22.65433,114.49092,279.2,5
恒科路,tertiary,22.65206,114.49282,325.1,14
恒科路,tertiary,22.64751,114.49363,248.7,3
恒科路,tertiary,22.6493,114.49324,159.3,3
錦田公路 Kam Tin Road,secondary,22.43992,114.06526,667.4,30
青山公路－元朗段 Castle Peak Road – Yuen Long,primary,22.44437,114.03452,30.3,5
德業街 Tak Yip Street,tertiary,22.45069,114.03167,103.0,11
元朗安樂路 Yuen Long On Lok Road,secondary,22.44577,114.03172,19.2,3
